#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2019-09-16-05-00-03
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer
#types	time	string	addr	port	addr	port	string	string	bool	string
1568624414.006295	CxQwTn2GP4ZTDCZeC4	10.12.19.102	49249	185.130.212.105	443	premature_connection_reuse	-	F	zeek
1568624414.006305	C2C3in4jpYRsBEbqXj	10.12.19.102	49250	185.130.212.105	443	premature_connection_reuse	-	F	zeek
1568624414.006749	CMOsUl2ncebDTFafej	10.12.19.102	49251	185.130.212.105	443	premature_connection_reuse	-	F	zeek
1568624414.006763	CiO0uL2xNbLjNMBQx3	10.12.19.102	49252	185.130.212.105	443	premature_connection_reuse	-	F	zeek
1568624414.007340	CoxxZJ3bXBLvS3wq5c	10.12.19.102	49253	185.130.212.105	443	premature_connection_reuse	-	F	zeek
1568624414.007354	C0E6812VQu0IAQ3Pjb	10.12.19.102	49254	185.130.212.105	443	premature_connection_reuse	-	F	zeek
1568624414.007393	C4aMDu20l1rjNs2X1f	10.12.19.102	49255	185.130.212.105	443	premature_connection_reuse	-	F	zeek
1568624414.007408	Co1iuU1f2u1kDWNAbf	10.12.19.102	49256	185.130.212.105	443	premature_connection_reuse	-	F	zeek
1568624414.007472	CfcxlO3H4UrdjowiL3	10.12.19.102	49257	193.33.133.88	80	premature_connection_reuse	-	F	zeek
1568624414.007479	CTr6ZLrhu9R90CaA1	10.12.19.102	49258	185.130.212.105	443	premature_connection_reuse	-	F	zeek
1568624414.007489	CEXLNF3CjiJZhQgWY	10.12.19.102	49259	185.130.212.105	443	premature_connection_reuse	-	F	zeek
1568624414.007510	CGrRYw1xi9OBL7rP9c	10.12.19.102	49260	185.130.212.105	443	premature_connection_reuse	-	F	zeek
1568624414.007520	CDnhzF3yxGfxvR5z9e	10.12.19.102	49261	185.130.212.105	443	premature_connection_reuse	-	F	zeek
1568624414.007539	C15vhu2MEtcSKYAH63	10.12.19.102	49262	193.33.133.88	80	premature_connection_reuse	-	F	zeek
1568624414.007548	CVaRkX15xD9I0BNuw6	10.12.19.102	49263	193.33.133.88	80	premature_connection_reuse	-	F	zeek
1568624414.007558	CL7rDIjqtpotT1xU9	10.12.19.102	49264	185.130.212.105	443	premature_connection_reuse	-	F	zeek
1568624414.007572	Cv2xkk1tDF1Cu98gX9	10.12.19.102	49265	185.130.212.105	443	SYN_inside_connection	-	F	zeek
1568624414.502877	CGubujfdEaXQJ1KNl	10.2.14.104	49295	217.26.213.73	80	premature_connection_reuse	-	F	zeek
1568624414.901154	CWmPlV3GU9KZlqM7qa	10.5.9.103	49208	45.35.183.221	80	SYN_inside_connection	-	F	zeek
1568624415.391146	C5WVsJvi29h8MxWh6	10.2.6.101	49188	188.225.35.86	80	inflate_failed	-	F	zeek
1568624415.391338	CtpI5kpselZkFIvg7	10.2.6.101	49176	50.62.37.1	80	SYN_inside_connection	-	F	zeek
1568624415.391401	C5WVsJvi29h8MxWh6	10.2.6.101	49188	188.225.35.86	80	premature_connection_reuse	-	F	zeek
1568624415.391586	CJ8ScK3DLHMaIF6BAk	10.2.6.101	49196	104.238.188.209	80	premature_connection_reuse	-	F	zeek
1568624415.823316	C40mTn0XQgvbDnIvh	10.3.24.102	49312	47.90.205.113	80	inflate_failed	-	F	zeek
1568624415.830586	Cr2A3k4Hveb5cgVcrl	10.3.24.102	49315	82.211.19.116	80	SYN_inside_connection	-	F	zeek
1568624416.204707	CNGqCliqo7L6bqw0i	10.8.21.101	49160	95.110.196.214	80	premature_connection_reuse	-	F	zeek
1568624416.205258	CsJ2PY1xW3McgQydV9	10.8.21.101	49161	78.47.139.102	80	premature_connection_reuse	-	F	zeek
1568624416.205292	Cwvb861claOR4g34fc	10.8.21.101	49168	67.21.90.105	443	SYN_inside_connection	-	F	zeek
1568624416.205306	C1T83E1bqoDTNL71Hj	10.8.21.101	49170	79.124.78.81	447	SYN_inside_connection	-	F	zeek
1568624416.999399	CPy2ly1ilRWWPeH8W	10.5.10.102	49163	47.91.76.69	80	inflate_failed	-	F	zeek
1568624417.002062	C2PYXV3h1nKIUJy426	10.5.10.102	49166	89.238.181.75	80	bad_TCP_checksum	-	F	zeek
1568624417.004854	C2PYXV3h1nKIUJy426	10.5.10.102	49166	89.238.181.75	80	SYN_inside_connection	-	F	zeek
1568624417.385116	CGZ8SK1Q7yw8rW3hA4	10.2.21.102	49164	54.172.165.34	443	premature_connection_reuse	-	F	zeek
1568624417.385138	Cm6NCNjLtyVfVCnFl	10.2.21.102	49169	54.172.165.34	443	premature_connection_reuse	-	F	zeek
1568624417.607506	Cyi7Sz4RLBLpbD1Lrh	10.220.170.150	44526	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624417.640106	C7NXKfhLpo2bnCsS4	10.220.170.150	44528	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624417.782802	CyMR451gXpdGApmBRe	10.220.170.150	44530	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624417.810217	Cd8Sqf2drQPNdzE9X7	10.220.170.150	44532	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624417.904839	C7VZdl20Fc9Wd9wpL1	10.1.30.102	49158	75.101.145.225	80	premature_connection_reuse	-	F	zeek
1568624417.904846	C7mI2c4bkptsSQxfte	10.1.30.102	49159	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.904854	CG9pPo4nSY44NDG0C1	10.1.30.102	49160	210.224.185.17	80	premature_connection_reuse	-	F	zeek
1568624417.904930	C0f0qW1bX9wKQ4ALog	10.1.30.102	49161	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.904940	CunoXe1q7AC4wfSr76	10.1.30.102	49162	210.224.185.17	80	premature_connection_reuse	-	F	zeek
1568624417.905212	CWIY2i45SiL9kgf9p1	10.1.30.102	49163	91.217.91.136	80	premature_connection_reuse	-	F	zeek
1568624417.915658	Cs1Ggu1Uo8tChothg2	10.1.30.102	49164	91.217.91.136	80	premature_connection_reuse	-	F	zeek
1568624417.915677	CUJVTN1zFDBR4dQfx1	10.1.30.102	49166	91.198.22.70	80	premature_connection_reuse	-	F	zeek
1568624417.915685	Cr592dGRiQwqm38Ki	10.1.30.102	49167	91.217.91.136	80	premature_connection_reuse	-	F	zeek
1568624417.915700	CM3mu649r2AGlcczZk	10.1.30.102	49168	91.217.91.136	80	premature_connection_reuse	-	F	zeek
1568624417.915701	CQhBhwwo38sp6b132	10.1.30.102	49169	91.217.91.136	80	premature_connection_reuse	-	F	zeek
1568624417.915716	C3hVPl47DlS56mOD9f	10.1.30.102	49170	91.217.91.136	80	premature_connection_reuse	-	F	zeek
1568624417.915737	CJTYnV16xOLNZl3S95	10.1.30.102	49211	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.915748	CY1jWm4sCpVL2fpOC6	10.1.30.102	49212	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.915760	CIfM893Gw4010GhN5c	10.1.30.102	49213	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.915769	CrEb3529RU6sLVf9Lb	10.1.30.102	49214	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.915777	Crub6h2I3R6qdDnpuk	10.1.30.102	49215	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.915785	CgJrfg3HDVRXAk4tt8	10.1.30.102	49216	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.915794	CeDdNu13FU7NL9hCMl	10.1.30.102	49217	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.915803	CpeSm23oh1T9Zduar	10.1.30.102	49218	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.915812	CEVaw51JfWBw9vsegh	10.1.30.102	49219	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.915821	CKNIpe1HOnLVIhA2re	10.1.30.102	49220	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.915827	CTQ5nZ3cjBzFLj9eK7	10.1.30.102	49221	216.146.38.70	80	premature_connection_reuse	-	F	zeek
1568624417.915834	CMeCcYelCcRiel8e6	10.1.30.102	49222	91.217.91.136	80	premature_connection_reuse	-	F	zeek
1568624417.915851	Chjcmi3SbA6Zv6n4yf	10.1.30.102	49223	91.217.91.136	80	premature_connection_reuse	-	F	zeek
1568624417.915865	CaBZhk4oitTAcoN2I3	10.1.30.102	49224	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.915874	CgGg8C3fnyLE6nrQ07	10.1.30.102	49225	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.915882	CakNbw4xG4R2NtPPz1	10.1.30.102	49226	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.915891	CLk0Qx2LoCAlN4i1ne	10.1.30.102	49227	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.915899	Cz5n0f1TmP8J2Dsei1	10.1.30.102	49228	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.915911	CNtoVF3BZq74Y21y74	10.1.30.102	49229	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.915918	Cxk44t2uMqh7xJnXH4	10.1.30.102	49230	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.915927	CZ3s5i31zkVXkdcnwg	10.1.30.102	49235	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.915935	Cj5Fy92P7ImNyUZWcd	10.1.30.102	49237	216.146.43.70	80	premature_connection_reuse	-	F	zeek
1568624417.915946	Cmewqp1Q0ReR8TnRO2	10.1.30.102	49238	91.217.91.136	80	premature_connection_reuse	-	F	zeek
1568624417.915960	CWQeQs1vbWXIwL0rwc	10.1.30.102	49239	91.217.91.136	80	premature_connection_reuse	-	F	zeek
1568624417.915975	CreiNn3cQGBDve1vYl	10.1.30.102	49240	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.915984	CjpPAG1DxFodqZK1Kg	10.1.30.102	49241	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.915993	CetXxP3hSUQlu1JRB5	10.1.30.102	49242	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916002	ClkcYq11AiPmMmhhm7	10.1.30.102	49243	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916011	CV0qi8KFEeIZuZz31	10.1.30.102	49244	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916023	CKuaT12RoH482Gw3Kf	10.1.30.102	49245	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916036	CzAiBr4Z0uVBODN8Yi	10.1.30.102	49246	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916044	CCGbvm4RFDq24Zpadc	10.1.30.102	49247	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916052	CTZB9T1gyL2IfmKYOc	10.1.30.102	49248	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916061	CJJVPx2nN3aEhd4f9l	10.1.30.102	49249	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916067	CTBU0a13OW5IbmitX8	10.1.30.102	49250	216.146.38.70	80	premature_connection_reuse	-	F	zeek
1568624417.916078	CvSTYSmDDjUpQg2Md	10.1.30.102	49251	91.217.91.136	80	premature_connection_reuse	-	F	zeek
1568624417.916086	CFeACFNbsUMucvCLj	10.1.30.102	49252	91.217.91.136	80	premature_connection_reuse	-	F	zeek
1568624417.916099	CMvNXl26eIfNLLnFy5	10.1.30.102	49253	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916108	CufAg54VZmwpuR1Zpi	10.1.30.102	49254	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916116	CatZU94yFEJbRtEFlb	10.1.30.102	49255	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916126	Cxkpgb1sdLdNjaF2L4	10.1.30.102	49256	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916134	CXXAv24XVgSldL3lna	10.1.30.102	49257	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916143	CTIAWWCTc2KIkjQye	10.1.30.102	49258	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916156	CmCSk52zf8lQ4QgMx1	10.1.30.102	49259	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916164	CHur5z0oVAFVkeK3j	10.1.30.102	49260	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916174	CGMcp84i9cyKHulC0j	10.1.30.102	49261	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916185	CpImYE1lPQFSDtsM45	10.1.30.102	49263	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916191	CzQs2q1x7m0UruIFtg	10.1.30.102	49264	216.146.43.70	80	premature_connection_reuse	-	F	zeek
1568624417.916204	CRn6wm6McOJu6iX41	10.1.30.102	49265	91.217.91.136	80	premature_connection_reuse	-	F	zeek
1568624417.916219	CVBgcx1vXsAphRMeNa	10.1.30.102	49266	91.217.91.136	80	premature_connection_reuse	-	F	zeek
1568624417.916230	CVrTpN1T3CkB1nez8a	10.1.30.102	49267	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916239	CGKyks343ArAemBuKl	10.1.30.102	49268	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916247	CQ4Uu41EJFgkBtxDs9	10.1.30.102	49269	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916257	CuZt9e3xZWywpupd0d	10.1.30.102	49270	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916270	CFfMRhZphEOjb49E2	10.1.30.102	49271	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916279	CTcvIn1bdyzZZDo3Y4	10.1.30.102	49272	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916287	Ct3uxK2IR1zQXAgLAg	10.1.30.102	49273	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916295	CVEsNs1JAffXZFyVs1	10.1.30.102	49274	216.146.38.70	80	premature_connection_reuse	-	F	zeek
1568624417.916302	CvpytH2CsTmJfvMmD3	10.1.30.102	49275	91.217.91.136	80	premature_connection_reuse	-	F	zeek
1568624417.916315	CWYuj03gcEtWlLqV8	10.1.30.102	49276	91.217.91.136	80	premature_connection_reuse	-	F	zeek
1568624417.916327	CDY9cw5DAuVCB4U47	10.1.30.102	49277	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916335	CWei4NLrIh1BcMLgf	10.1.30.102	49278	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916343	CfRtaO2Jd4hzmZjLSl	10.1.30.102	49279	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916352	C9RwRq29rB2PciEPQf	10.1.30.102	49280	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916360	CxeJmb1PIIVo0Fh1K	10.1.30.102	49281	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916369	Cvn7Wo2diEwPBvN7oc	10.1.30.102	49282	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916378	CJ0X364wG4Uomyrs7	10.1.30.102	49283	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916387	Ciy3qv11LBwwvHiHlf	10.1.30.102	49284	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916396	CgKBoy4YuBXQ1Yx8W8	10.1.30.102	49285	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916405	CJZZbt4lk9Goc4EeN9	10.1.30.102	49286	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916416	CRtUOr4xBWWC1m3uPj	10.1.30.102	49287	216.146.43.70	80	premature_connection_reuse	-	F	zeek
1568624417.916427	CZzaDe4SzT7MAERp8e	10.1.30.102	49288	91.217.91.136	80	premature_connection_reuse	-	F	zeek
1568624417.916437	CBaokX2uyUmsrvuRc8	10.1.30.102	49289	91.217.91.136	80	premature_connection_reuse	-	F	zeek
1568624417.916450	CZ7OEA1Onr8jMLVJC4	10.1.30.102	49290	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916458	CW76Ax4wkW3dS2nC46	10.1.30.102	49291	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916470	C7LFWg2U9tpZalo3gh	10.1.30.102	49292	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916479	CHL6ae1NiU3yMP7Wmk	10.1.30.102	49293	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916487	CDYrhd10pUySkApFp	10.1.30.102	49294	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916496	C6woRR3ZnAvsSbUIF1	10.1.30.102	49295	78.24.223.16	80	premature_connection_reuse	-	F	zeek
1568624417.916504	C3OZmv4yQdb0Mxnsu8	10.1.30.102	49296	78.24.223.16	80	SYN_inside_connection	-	F	zeek
1568624418.079245	Cdm9NL2BLM5x7q8SS5	10.220.170.150	44534	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624418.207316	Cj6NlciWZqiQquofa	10.220.170.150	44536	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624418.403890	CLo1rq2CR5mgig0kP9	10.10.31.102	49195	45.63.117.36	80	premature_connection_reuse	-	F	zeek
1568624418.404113	CAAlUF4bkunS90Zind	10.10.31.102	49202	23.23.170.235	80	premature_connection_reuse	-	F	zeek
1568624418.404120	CUVWD02IVz6TOOh8b8	10.10.31.102	49203	178.170.244.181	80	premature_connection_reuse	-	F	zeek
1568624418.404132	CLdt6J1cgflrZYGv9g	10.10.31.102	49204	37.230.106.33	80	premature_connection_reuse	-	F	zeek
1568624418.404140	Cl4KE316PCJJVXWRb	10.10.31.102	49205	64.207.139.73	80	premature_connection_reuse	-	F	zeek
1568624418.404200	C4b2LS2CgGmCqdVICc	10.10.31.102	49206	178.170.244.181	80	premature_connection_reuse	-	F	zeek
1568624418.404213	CRNMgI1nqBTRZFZsl3	10.10.31.102	49207	64.207.139.73	80	premature_connection_reuse	-	F	zeek
1568624418.404270	CjVa2q4NrJhivVrgi	10.10.31.102	49208	178.170.244.181	80	premature_connection_reuse	-	F	zeek
1568624418.404567	CK62zS1x3wyP6bJ1hd	10.10.31.102	49212	178.170.244.181	80	premature_connection_reuse	-	F	zeek
1568624418.404577	CmSoMW2ilIdJAJnD4	10.10.31.102	49213	178.170.244.181	80	premature_connection_reuse	-	F	zeek
1568624418.404586	CemFW92mtuGgvYIHA	10.10.31.102	49214	178.170.244.181	80	premature_connection_reuse	-	F	zeek
1568624418.404595	CAvqqR2LNfIDUTWxe9	10.10.31.102	49215	178.170.244.181	80	premature_connection_reuse	-	F	zeek
1568624418.404604	C1QOtIMEgTOvFlX17	10.10.31.102	49216	178.170.244.181	80	premature_connection_reuse	-	F	zeek
1568624418.404617	CHbzyc4fewyffjWTC	10.10.31.102	49217	178.170.244.181	80	premature_connection_reuse	-	F	zeek
1568624418.404627	CfyNyo3dKUJX4PJIVj	10.10.31.102	49218	178.170.244.181	80	premature_connection_reuse	-	F	zeek
1568624418.404640	CNWatxCHI2FVAgEI2	10.10.31.102	49219	178.170.244.181	80	premature_connection_reuse	-	F	zeek
1568624418.404658	ChB6ir4RcsoPbOvkcd	10.10.31.102	49222	178.170.244.181	80	premature_connection_reuse	-	F	zeek
1568624418.404670	CGbaHL1eRLEF5ij9K1	10.10.31.102	49223	178.170.244.181	80	premature_connection_reuse	-	F	zeek
1568624418.404679	CBz7L3422j0PlWxd4l	10.10.31.102	49224	178.170.244.181	80	premature_connection_reuse	-	F	zeek
1568624418.404687	C2SVWO3iJ6pEdtYbrd	10.10.31.102	49225	178.170.244.181	80	premature_connection_reuse	-	F	zeek
1568624418.947458	CWOmqF1ZdVJl02B7j6	10.4.3.102	49204	217.23.11.138	8080	bad_HTTP_request	-	F	zeek
1568624418.947458	CWOmqF1ZdVJl02B7j6	10.4.3.102	49204	217.23.11.138	8080	line_terminated_with_single_CR	-	F	zeek
1568624418.947538	CNEIaO1PcHWyfy7cUc	10.4.3.102	49158	178.136.218.52	80	premature_connection_reuse	-	F	zeek
1568624418.948206	CxC6wf3btZL495rPvj	10.4.3.102	49159	31.135.125.26	80	premature_connection_reuse	-	F	zeek
1568624418.948628	CrdAW52XdFFSgHr0j3	10.4.3.102	49160	52.52.2.146	80	premature_connection_reuse	-	F	zeek
1568624418.952949	Cs5DXQ2rpGB9ROF1O8	10.4.3.102	49163	86.59.21.38	443	SYN_inside_connection	-	F	zeek
1568624418.952955	Cs5DXQ2rpGB9ROF1O8	10.4.3.102	49163	86.59.21.38	443	window_recision	-	F	zeek
1568624418.954063	CEARNP3aZAcdi1Cbe3	10.4.3.102	49167	195.154.240.145	443	SYN_inside_connection	-	F	zeek
1568624418.954064	CslvgG222yrqoIKEm6	10.4.3.102	49168	80.232.242.31	443	SYN_inside_connection	-	F	zeek
1568624418.954065	C6Oj7s1IjRD7I7vNs1	10.4.3.102	49169	79.172.193.32	443	SYN_inside_connection	-	F	zeek
1568624418.954070	CxZ8fvgIDwreNBhYi	10.4.3.102	49171	95.211.224.12	143	SYN_inside_connection	-	F	zeek
1568624418.954071	CigqHB4yLFvCFWuUP5	10.4.3.102	49173	195.123.210.38	443	SYN_inside_connection	-	F	zeek
1568624418.954072	CibW0X3kUrLWeN81cc	10.4.3.102	49174	217.160.141.52	443	SYN_inside_connection	-	F	zeek
1568624418.954089	CVUGfX2Dl35CHumdKh	10.4.3.102	49177	46.101.183.160	443	SYN_inside_connection	-	F	zeek
1568624418.954092	Crm8rvtJQhcW9lA07	10.4.3.102	49178	78.130.128.106	443	SYN_inside_connection	-	F	zeek
1568624418.954093	Cb2cTp4w0vBIMTppNc	10.4.3.102	49179	185.117.118.59	443	SYN_inside_connection	-	F	zeek
1568624418.954093	CiWL6N2IHqDILQulW	10.4.3.102	49180	158.255.7.61	443	SYN_inside_connection	-	F	zeek
1568624418.954094	CQyfZUz2i6CuS60z	10.4.3.102	49181	217.12.223.216	443	SYN_inside_connection	-	F	zeek
1568624418.954096	CtgV253fUK46hVNpC3	10.4.3.102	49183	185.73.240.205	443	SYN_inside_connection	-	F	zeek
1568624418.954097	Cg32cN1KlH4aDENuPg	10.4.3.102	49184	163.172.133.54	443	SYN_inside_connection	-	F	zeek
1568624418.954098	CvKtXo3A4AHSeyyDo2	10.4.3.102	49186	62.210.123.24	443	SYN_inside_connection	-	F	zeek
1568624418.954112	C5V5aegkSiXcPwXch	10.4.3.102	49189	185.156.173.148	443	SYN_inside_connection	-	F	zeek
1568624418.954114	Csztgl3UO9XdrbVTJ3	10.4.3.102	49190	104.223.12.233	443	SYN_inside_connection	-	F	zeek
1568624418.954123	Csztgl3UO9XdrbVTJ3	10.4.3.102	49190	104.223.12.233	443	window_recision	-	F	zeek
1568624418.954211	CEARNP3aZAcdi1Cbe3	10.4.3.102	49167	195.154.240.145	443	window_recision	-	F	zeek
1568624418.954213	Cg32cN1KlH4aDENuPg	10.4.3.102	49184	163.172.133.54	443	window_recision	-	F	zeek
1568624418.954215	CvKtXo3A4AHSeyyDo2	10.4.3.102	49186	62.210.123.24	443	window_recision	-	F	zeek
1568624418.954217	C5V5aegkSiXcPwXch	10.4.3.102	49189	185.156.173.148	443	window_recision	-	F	zeek
1568624418.954219	CtgV253fUK46hVNpC3	10.4.3.102	49183	185.73.240.205	443	window_recision	-	F	zeek
1568624418.954222	CVUGfX2Dl35CHumdKh	10.4.3.102	49177	46.101.183.160	443	window_recision	-	F	zeek
1568624418.954225	CibW0X3kUrLWeN81cc	10.4.3.102	49174	217.160.141.52	443	window_recision	-	F	zeek
1568624418.954229	C6Oj7s1IjRD7I7vNs1	10.4.3.102	49169	79.172.193.32	443	window_recision	-	F	zeek
1568624418.954248	CigqHB4yLFvCFWuUP5	10.4.3.102	49173	195.123.210.38	443	window_recision	-	F	zeek
1568624418.954250	Crm8rvtJQhcW9lA07	10.4.3.102	49178	78.130.128.106	443	window_recision	-	F	zeek
1568624418.954250	Cb2cTp4w0vBIMTppNc	10.4.3.102	49179	185.117.118.59	443	window_recision	-	F	zeek
1568624418.954257	CslvgG222yrqoIKEm6	10.4.3.102	49168	80.232.242.31	443	window_recision	-	F	zeek
1568624418.954260	CiWL6N2IHqDILQulW	10.4.3.102	49180	158.255.7.61	443	window_recision	-	F	zeek
1568624418.954272	CQyfZUz2i6CuS60z	10.4.3.102	49181	217.12.223.216	443	window_recision	-	F	zeek
1568624418.954508	CN4QTw4ySGOkfkcK9i	10.4.3.102	49202	109.236.90.209	443	SYN_inside_connection	-	F	zeek
1568624418.954518	CWOmqF1ZdVJl02B7j6	10.4.3.102	49204	217.23.11.138	8080	SYN_inside_connection	-	F	zeek
1568624419.765377	CLDgSy1R0C9MIVLpEg	10.220.170.150	44538	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624419.801522	C1S1Si0MU6aaN5We5	10.8.11.101	49161	158.69.26.138	80	premature_connection_reuse	-	F	zeek
1568624419.801949	Cjrcg7StMwh5Bc6Zh	10.8.11.101	49207	23.95.9.152	443	SYN_inside_connection	-	F	zeek
1568624419.801956	Chs8KI1yahldB5Uaji	10.8.11.101	49208	185.40.20.42	447	SYN_inside_connection	-	F	zeek
1568624419.833882	CSto6w3nKnYb8l0mp5	10.220.170.150	44540	74.125.34.46	443	active_connection_reuse	-	F	zeek
1568624421.370785	Cp5ZL51q8jdfoXo8E6	10.4.6.102	49185	47.91.76.28	80	SYN_inside_connection	-	F	zeek
1568624421.370802	Co0O0NZhWVxk85V84	10.4.6.102	49186	172.217.9.170	443	SYN_inside_connection	-	F	zeek
1568624421.370803	CCCzr42uKDbHE3OQ3l	10.4.6.102	49187	172.217.9.170	443	SYN_inside_connection	-	F	zeek
1568624421.370804	Cyj0Nx3gmjsDFBrhN8	10.4.6.102	49188	172.217.9.163	443	SYN_inside_connection	-	F	zeek
1568624421.370804	CuPDJ83lKYNglQMP3l	10.4.6.102	49189	172.217.9.163	443	SYN_inside_connection	-	F	zeek
1568624421.370806	C4IVwYNJQ1RGKgLsk	10.4.6.102	49190	108.177.8.147	443	SYN_inside_connection	-	F	zeek
1568624421.370807	CgnKDW12XIfcKafAZb	10.4.6.102	49191	108.177.8.147	443	SYN_inside_connection	-	F	zeek
1568624421.370808	CVCXvsfluWSFvynN9	10.4.6.102	49192	108.177.8.147	443	SYN_inside_connection	-	F	zeek
1568624421.370808	CW32HltldkSprkWJh	10.4.6.102	49193	108.177.8.147	443	SYN_inside_connection	-	F	zeek
1568624421.370809	C2HFQT2XnAuzXVADmg	10.4.6.102	49194	108.177.8.147	443	SYN_inside_connection	-	F	zeek
1568624421.370810	CzSRGR3bHwr04MeoQc	10.4.6.102	49195	108.177.8.147	443	SYN_inside_connection	-	F	zeek
1568624421.371663	CNkTQJ3EECZDWp06O	10.4.6.102	49197	172.217.9.174	80	SYN_inside_connection	-	F	zeek
1568624421.371665	CqLWGl2YY0CNeKssK2	10.4.6.102	49198	172.217.9.163	443	SYN_inside_connection	-	F	zeek
1568624421.371666	CbWwi01Hdg1qp4b8F2	10.4.6.102	49199	172.217.9.163	443	SYN_inside_connection	-	F	zeek
1568624421.371666	CiquGM13wyUTDFL5Ri	10.4.6.102	49200	172.217.9.163	443	SYN_inside_connection	-	F	zeek
